ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;Initial;Time;Final
008161;Viaduto sobre a RFFSA - REDUC;Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;328.75;7.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;2
008161;Viaduto sobre a RFFSA - REDUC;Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;328.75;7.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;2;1;2
008161;Viaduto sobre a RFFSA - REDUC;Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;328.75;7.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008162;Viaduto sobre a RFFSA - REDUC (interditado);Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;630;15.4;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;2
008162;Viaduto sobre a RFFSA - REDUC (interditado);Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;630;15.4;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;2;1;2
008162;Viaduto sobre a RFFSA - REDUC (interditado);Southeast;RJ;0.761;205.1;BR-040;113+520;-22.720322747;-43.289598522;630;15.4;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;2;2;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008163;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+620;-22.720322747;-43.289598522;115;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008163;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+620;-22.720322747;-43.289598522;115;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008163;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+620;-22.720322747;-43.289598522;115;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;4;1;4
008164;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+680;-22.720322747;-43.289598522;84.41;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;4;1;3
008164;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+680;-22.720322747;-43.289598522;84.41;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;4;1;4
008164;Ponte sobre o Rio Iguaçu;Southeast;RJ;0.761;205.1;BR-040;114+680;-22.720322747;-43.289598522;84.41;18.21;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;4;1;4
008165;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+920;-22.720322747;-43.289598522;99.83;21.42;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008165;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+920;-22.720322747;-43.289598522;99.83;21.42;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008165;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+920;-22.720322747;-43.289598522;99.83;21.42;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008165;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+920;-22.720322747;-43.289598522;99.83;21.42;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008166;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+980;-22.720322747;-43.289598522;103.83;18.8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;4;1;3
008166;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+980;-22.720322747;-43.289598522;103.83;18.8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008166;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+980;-22.720322747;-43.289598522;103.83;18.8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008166;Ponte sobre o Rio Sarapuí;Southeast;RJ;0.761;205.1;BR-040;116+980;-22.720322747;-43.289598522;103.83;18.8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;3;3;;;;;4469.563915;59202.43835690542;7481049.912067469;32252.169659245115;3;1;3
008167;Viaduto Vila São Luiz;Southeast;RJ;0.761;205.1;BR-040;118+900;-22.779232022;-43.287735777;120;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;2;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;3
008167;Viaduto Vila São Luiz;Southeast;RJ;0.761;205.1;BR-040;118+900;-22.779232022;-43.287735777;120;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;2;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;3;1;2
008167;Viaduto Vila São Luiz;Southeast;RJ;0.761;205.1;BR-040;118+900;-22.779232022;-43.287735777;120;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;2;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;4
008168;Viaduto Irineu Marinho;Southeast;RJ;0.761;205.1;BR-040;121+900;-22.779232022;-43.287735777;165.3;14.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;3
008168;Viaduto Irineu Marinho;Southeast;RJ;0.761;205.1;BR-040;121+900;-22.779232022;-43.287735777;165.3;14.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;3;1;3
008168;Viaduto Irineu Marinho;Southeast;RJ;0.761;205.1;BR-040;121+900;-22.779232022;-43.287735777;165.3;14.1;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;4
008169;Viaduto de acesso à Caxias;Southeast;RJ;0.761;205.1;BR-040;123+500;-22.779232022;-43.287735777;164;10.6;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;3;1;3
008169;Viaduto de acesso à Caxias;Southeast;RJ;0.761;205.1;BR-040;123+500;-22.779232022;-43.287735777;164;10.6;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;3;1;3
008169;Viaduto de acesso à Caxias;Southeast;RJ;0.761;205.1;BR-040;123+500;-22.779232022;-43.287735777;164;10.6;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;4
008170;Ponte sobre o Rio Meriti II;Southeast;RJ;0.761;205.1;BR-040;123+800;-22.779232022;-43.287735777;95;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;4;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;3
008170;Ponte sobre o Rio Meriti II;Southeast;RJ;0.761;205.1;BR-040;123+800;-22.779232022;-43.287735777;95;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;4;3;4;4;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;4
008171;Ponte sobre o Rio Meriti II;Southeast;RJ;0.761;205.1;BR-040;123+975;-22.779232022;-43.287735777;95;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;4;3;4;3;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;4
008171;Ponte sobre o Rio Meriti II;Southeast;RJ;0.761;205.1;BR-040;123+975;-22.779232022;-43.287735777;95;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;4;3;4;3;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;3
008171;Ponte sobre o Rio Meriti II;Southeast;RJ;0.761;205.1;BR-040;123+975;-22.779232022;-43.287735777;95;10.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;4;3;4;3;;;;;32472.7704295;59583.55299627507;7474521.507060871;25889.99443758242;4;1;3
008172;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+400;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008172;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+400;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008172;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+400;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008172;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+400;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008173;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+500;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008173;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+500;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008173;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+500;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008173;Ponte sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+500;-22.812086147;-43.288476924;98;8;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;3;3;3;3;3;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008174;Galeria sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+450;-22.812086147;-43.288476924;22.68;7.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;3
008174;Galeria sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+450;-22.812086147;-43.288476924;22.68;7.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008174;Galeria sobre o Rio Meriti I;Southeast;RJ;0.761;205.1;BR-040;124+450;-22.812086147;-43.288476924;22.68;7.2;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;4
008175;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;3
008175;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;4
008175;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;4;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;4
008176;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;3
008176;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;3;1;3
008176;Viaduto Trevo das Missões;Southeast;RJ;0.761;205.1;BR-040;125+060;-22.812086147;-43.288476924;74;9.05;CONCER;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;4;3;3;4;4;;;;;32472.7704295;59613.201935850084;7470875.247875969;22389.27206702688;4;1;4
008177;Passagem Superior - Acesso a BR-070;Central-West;MT;0.725;37.15;BR-070;321+300;-15.526193725;-54.706999365;12.5;24;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2562.1690035;-1202876.884510137;8219825.845045945;1297760.9394326129;4;1;4
008177;Passagem Superior - Acesso a BR-070;Central-West;MT;0.725;37.15;BR-070;321+300;-15.526193725;-54.706999365;12.5;24;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2562.1690035;-1202876.884510137;8219825.845045945;1297760.9394326129;4;1;4
008178;Ponte Sobre o Rio Cuiaba;Central-West;MT;0.725;37.15;BR-070;337+000;-15.526193725;-54.706999365;312.1;11.5;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2562.1690035;-1202876.884510137;8219825.845045945;1297760.9394326129;5;1;5
008178;Ponte Sobre o Rio Cuiaba;Central-West;MT;0.725;37.15;BR-070;337+000;-15.526193725;-54.706999365;312.1;11.5;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2562.1690035;-1202876.884510137;8219825.845045945;1297760.9394326129;5;1;5
008179;Ponte Sobre o Rio Correntes  ;Central-West;MT;0.725;37.15;BR-163;000+000;-17.459906667;-54.745052743;151;12.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;1739.162707;-1189407.0724490134;7998629.231744146;1126336.7931483604;5;1;5
008179;Ponte Sobre o Rio Correntes  ;Central-West;MT;0.725;37.15;BR-163;000+000;-17.459906667;-54.745052743;151;12.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;1739.162707;-1189407.0724490134;7998629.231744146;1126336.7931483604;5;1;5
008181;Ponte Sobre o Rio Sozinho ;Central-West;MT;0.725;37.15;BR-163;024+430;-17.240164091;-54.760238765;40;10.2;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;5;1;5
008181;Ponte Sobre o Rio Sozinho ;Central-West;MT;0.725;37.15;BR-163;024+430;-17.240164091;-54.760238765;40;10.2;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;5;1;5
008184;Ponte Sobre o Rio Itiquira ;Central-West;MT;0.725;37.15;BR-163;029+980;-17.240164091;-54.760238765;56;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008184;Ponte Sobre o Rio Itiquira ;Central-West;MT;0.725;37.15;BR-163;029+980;-17.240164091;-54.760238765;56;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008187;Viaduto Ferrovia Vicente Vuolo ;Central-West;MT;0.725;37.15;BR-163;034+235;-17.240164091;-54.760238765;7.65;13;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008187;Viaduto Ferrovia Vicente Vuolo ;Central-West;MT;0.725;37.15;BR-163;034+235;-17.240164091;-54.760238765;7.65;13;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008189;Ponte Sobre o Rio Cachoeira ;Central-West;MT;0.725;37.15;BR-163;044+640;-17.240164091;-54.760238765;30;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008189;Ponte Sobre o Rio Cachoeira ;Central-West;MT;0.725;37.15;BR-163;044+640;-17.240164091;-54.760238765;30;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193183.2046697743;8023575.62265794;1146418.0078570351;4;1;4
008192;Ponte Sobre o Rio Ponte de Pedra ;Central-West;MT;0.725;37.15;BR-163;055+822;-16.968539825;-54.740106625;;-;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193546.413122246;8054773.47140201;1168757.3554077563;4;1;4
008192;Ponte Sobre o Rio Ponte de Pedra ;Central-West;MT;0.725;37.15;BR-163;055+822;-16.968539825;-54.740106625;;-;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193546.413122246;8054773.47140201;1168757.3554077563;4;1;4
008195;Ponte Sobre o  Rio Anhumas ;Central-West;MT;0.725;37.15;BR-163;074+703;-16.968539825;-54.740106625;50;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193546.413122246;8054773.47140201;1168757.3554077563;4;1;4
008195;Ponte Sobre o  Rio Anhumas ;Central-West;MT;0.725;37.15;BR-163;074+703;-16.968539825;-54.740106625;50;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;1739.162707;-1193546.413122246;8054773.47140201;1168757.3554077563;4;1;4
008201;Ponte Sobre o Rio Vermelho ;Central-West;MT;0.725;37.15;BR-163;120+900;-16.481499977;-54.650628715;170.8;13.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;-;5;5;;;;;3631.500754;-1188200.3600739357;8111182.625992777;1206093.1796150089;5;1;5
008202;Ponte Sobre o Rio Vermelho ;Central-West;MT;0.725;37.15;BR-163;120+900;-16.481499977;-54.650628715;136.15;8.5;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;-;5;5;;;;;3631.500754;-1188200.3600739357;8111182.625992777;1206093.1796150089;5;1;5
008203;Passagem Superior;Central-West;MT;0.725;37.15;BR-163;121+050;-16.481499977;-54.650628715;12.8;24;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;3631.500754;-1188200.3600739357;8111182.625992777;1206093.1796150089;4;1;4
008203;Passagem Superior;Central-West;MT;0.725;37.15;BR-163;121+050;-16.481499977;-54.650628715;12.8;24;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;3631.500754;-1188200.3600739357;8111182.625992777;1206093.1796150089;4;1;4
008204; ;Central-West;MT;0.725;37.15;BR-163;121+850;-16.481499977;-54.650628715;27.7;10.1;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;-;3;3;;;;;3631.500754;-1188200.3600739357;8111182.625992777;1206093.1796150089;3;1;3
008205;Ponte Sobre o Afluente do Rio Arinos;Central-West;MT;0.725;37.15;BR-163;560+400;-14.219339955;-56.123496897;30.5;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2966.082979;-1372196.7861479092;8357751.30758619;1512569.5888120895;5;1;5
008205;Ponte Sobre o Afluente do Rio Arinos;Central-West;MT;0.725;37.15;BR-163;560+400;-14.219339955;-56.123496897;30.5;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2966.082979;-1372196.7861479092;8357751.30758619;1512569.5888120895;5;1;5
008206;Ponte Sobre o Rio Arinos;Central-West;MT;0.725;37.15;BR-163;560+500;-14.219339955;-56.123496897;;-;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2966.082979;-1372196.7861479092;8357751.30758619;1512569.5888120895;5;1;5
008206;Ponte Sobre o Rio Arinos;Central-West;MT;0.725;37.15;BR-163;560+500;-14.219339955;-56.123496897;;-;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2966.082979;-1372196.7861479092;8357751.30758619;1512569.5888120895;5;1;5
008207;Ponte Sobre o Rio dos Patos;Central-West;MT;0.725;37.15;BR-163;605+420;-13.825557237;-56.078148979;30.6;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;3092.336814499999;-1370481.2706579028;8403457.193577055;1546144.29426134;5;1;5
008207;Ponte Sobre o Rio dos Patos;Central-West;MT;0.725;37.15;BR-163;605+420;-13.825557237;-56.078148979;30.6;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;3092.336814499999;-1370481.2706579028;8403457.193577055;1546144.29426134;5;1;5
008208;Viaduto Bromildo Lawisch;Central-West;MT;0.725;37.15;BR-163;689+440;-13.17235649;-55.979933113;25.6;15.4;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2818.941982;-1364797.0828310184;8479435.475971164;1593422.1903569133;4;1;4
008208;Viaduto Bromildo Lawisch;Central-West;MT;0.725;37.15;BR-163;689+440;-13.17235649;-55.979933113;25.6;15.4;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2818.941982;-1364797.0828310184;8479435.475971164;1593422.1903569133;4;1;4
008209;Ponte Sobre o Rio Verde;Central-West;MT;0.725;37.15;BR-163;691+480;-13.17235649;-55.979933113;100;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2818.941982;-1364797.0828310184;8479435.475971164;1593422.1903569133;4;1;4
008209;Ponte Sobre o Rio Verde;Central-West;MT;0.725;37.15;BR-163;691+480;-13.17235649;-55.979933113;100;10;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;2818.941982;-1364797.0828310184;8479435.475971164;1593422.1903569133;4;1;4
008210;Ponte Sobre o Rio Teles Pires;Central-West;MT;0.725;37.15;BR-163;736+400;-12.834228712;-55.838984106;252;9.5;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2594.970548;-1351555.0700789092;8519434.818541907;1552163.860858221;5;1;5
008210;Ponte Sobre o Rio Teles Pires;Central-West;MT;0.725;37.15;BR-163;736+400;-12.834228712;-55.838984106;252;9.5;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;5;5;5;;;;;2594.970548;-1351555.0700789092;8519434.818541907;1552163.860858221;5;1;5
008211;Ponte Sobre o Rio Celeste;Central-West;MT;0.725;37.15;BR-163;785+840;-12.404205429;-55.63017978;78;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;3406.904560999999;-1331221.115519707;8570441.412024714;1497870.313144037;4;1;4
008211;Ponte Sobre o Rio Celeste;Central-West;MT;0.725;37.15;BR-163;785+840;-12.404205429;-55.63017978;78;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;3406.904560999999;-1331221.115519707;8570441.412024714;1497870.313144037;4;1;4
008212;Ponte Sobre o Rio Nandico;Central-West;MT;0.725;37.15;BR-163;797+300;-12.404205429;-55.63017978;102.5;9.8;CRO;Federal Private;;;Not Informed;Not Informed;Not Informed;;;;;;;;;;4;4;4;;;;;3406.904560999999;-1331221.115519707;8570441.412024714;1497870.313144037;4;1;4
