ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;VMD_Truck
006501;Ponte sobre o Rio Campo Novo;South;SC;0.774;80.6;BR-282;147+190;-27.7863;-49.64365;45.5;13.3;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1796.2192645;-552006.313442748;6880564.499167286;103920.89776087787;266.5078349999999
006502;Ponte sobre o Rio Negrinha;South;SC;0.774;80.6;BR-282;154+130;-27.753966667;-49.7;75.5;13.3;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1796.2192645;-557931.0385829874;6883689.156435607;110089.43962542045;266.5078349999999
006503;Ponte sobre o Rio Canoas;South;SC;0.774;80.6;BR-282;164+550;-27.73555;-49.797183333;242;13.5;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2066.633592;-567787.1164829892;6884894.646946138;120012.26755718661;357.6387360000001
006504;Ponte sobre o Rio Piurras;South;SC;0.774;80.6;BR-282;176+400;-27.74;-49.902166667;56;13.15;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2045.824419;-578195.7522825622;6883464.082777053;130261.93446249208;448.767331
006505;Ponte sobre o Rio Bonito;South;SC;0.774;80.6;BR-282;181+490;-27.7368;-49.9535;33;14;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2044.228882;-583339.8572288551;6883362.78808631;135378.88209218223;446.2113990000001
006506;Ponte sobre o Rio Ponte Alta;South;SC;0.774;80.6;BR-282;184+510;-27.734466667;-49.9829;56.6;13.2;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2044.228882;-586291.4516276713;6883359.823274465;138319.57529370888;446.2113990000001
006507;Ponte sobre o Rio Pessegueiros;South;SC;0.774;80.6;BR-282;189+900;-27.737283333;-50.027683333;74.3;13;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2044.228882;-590723.3198757139;6882640.763310431;142674.42551650296;446.2113990000001
006508;Viaduto km 216,51 sobre Ferrovia (LD - Marginal);South;SC;0.774;80.6;BR-282;216+510;-27.797283333;-50.2938;27;10.65;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3664.9298165;-616610.6648659029;6873485.957649263;166508.86779298767;773.6953090000002
006509;Viaduto km 216,51 sobre Ferrovia (LE - Marginal);South;SC;0.774;80.6;BR-282;216+510;-27.797833333;-50.2938;27;10.45;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3664.9298165;-616604.9270685562;6873424.3592555;166462.54393967963;773.6953090000002
006510;Viaduto km 216,51 sobre Ferrovia;South;SC;0.774;80.6;BR-282;216+510;-27.79755;-50.29385;26;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;3664.9298165;-616612.8626742142;6873455.627864068;166489.72263985066;773.6953090000002
006511;Ponte sobre o Rio Ponte Grande;South;SC;0.774;80.6;BR-282;216+860;-27.7976;-50.297366667;59.4;21.45;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3664.9298165;-616962.5853346684;6873417.397875395;166718.65759012368;773.6953090000002
006512;Viaduto km 217,71;South;SC;0.774;80.6;BR-282;217+710;-27.797883333;-50.30585;27.4;23.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2616.7695765;-617804.5379659696;6873306.906434307;167257.19177854317;928.8797120000003
006513;Viaduto km 218,17;South;SC;0.774;80.6;BR-282;218+170;-27.797633333;-50.310916667;67.2;21.4;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;3;3;;2616.7695765;-618311.7786564629;6873287.838425955;167614.12881411106;928.8797120000003
006514;Ponte sobre o Rio do Amola-Faca;South;SC;0.774;80.6;BR-282;238+680;-27.77735;-50.49785;50.6;8.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1648.087323;-637148.9866641148;6873808.397115404;181710.09118973845;676.5714529999998
006515;Ponte sobre o Rio Passo Fundo;South;SC;0.774;80.6;BR-282;245+110;-27.730033333;-50.521183333;36.4;13.6;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1648.087323;-639977.651160555;6878889.483325134;187249.22706610264;676.5714529999998
006516;Ponte sobre o Rio Lajeado da Taipa;South;SC;0.774;80.6;BR-282;252+930;-27.686066667;-50.5659;40.2;8;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1648.087323;-644905.2342209597;6883392.641074875;193923.95982160483;676.5714529999998
006517;Ponte sobre o Rio Goiabeira;South;SC;0.774;80.6;BR-282;290+660;-27.561166667;-50.836966667;35.4;8.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1259.7994235;-673314.4235967894;6894793.97549833;222445.12807323187;229.0113435000001
006518;Ponte sobre o Rio Canoas;South;SC;0.774;80.6;BR-282;294+160;-27.538133333;-50.859783333;295.2;13;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1259.7994235;-675845.5132346477;6897155.474324932;225906.7765633865;229.0113435000001
006519;Ponte sobre o Rio da Vagem;South;SC;0.774;80.6;BR-282;311+470;-27.4825;-50.98205;20.2;8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1453.484803;-688680.5767571253;6902202.410964129;238721.21595342303;388.7858890000001
006520;Ponte sobre Arroio Inferno;South;SC;0.774;80.6;BR-282;323+800;-27.395066667;-51.047883333;50.7;8.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1453.484803;-696231.7561527719;6911364.240584372;250239.97701210246;388.7858890000001
006521;Ponte sobre o Lageado Inferninho;South;SC;0.774;80.6;BR-282;325+140;-27.379466667;-51.062433333;50.5;8.15;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1453.484803;-697860.8460705678;6912971.2471443815;251999.57770941284;388.7858890000001
006522;Ponte sobre o Rio Leão;South;SC;0.774;80.6;BR-282;358+420;-27.33005;-51.356316667;58.42;9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1381.4888385;-727862.4268526228;6915588.597596962;276457.773143254;459.7933425000001
006523;Ponte sobre o Rio Arco Verde;South;SC;0.774;80.6;BR-282;368+100;-27.2853;-51.432033333;10.4;10.2;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;1381.4888385;-735963.1156085851;6919847.234647078;285279.694747298;459.7933425000001
006524;Ponte sobre o Rio Lajeado Erval;South;SC;0.774;80.6;BR-282;369+320;-27.277166667;-51.440716667;28.2;10.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1381.4888385;-736926.6519228418;6920672.439406146;286547.01033270673;459.7933425000001
006525;Ponte sobre o Rio do Peixe;South;SC;0.774;80.6;BR-282;382+950;-27.20005;-51.50755;333.05;10;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1381.4888385;-744512.4187087417;6928653.31387819;296109.8803700271;459.7933425000001
006526;Viaduto sobre a BR-282;South;SC;0.774;80.6;BR-282;408+290;-27.0722;-51.662416667;61.1;11.9;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1814.0834905;-761539.7770470206;6941430.134481914;308931.8416872063;471.9858635
006527;Ponte sobre o Rio Jacutinga;South;SC;0.774;80.6;BR-282;413+400;-27.0538;-51.6982;40.7;9.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2307.173844;-765351.1036701635;6943129.06065637;312207.7361942115;918.5290745
006528;Ponte km 420,79;South;SC;0.774;80.6;BR-282;420+790;-27.007416667;-51.737033333;9.5;12.7;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;2307.173844;-769793.8173842281;6947940.485948434;315405.6549921502;918.5290745
006529;Ponte sobre o Rio Irani;South;SC;0.774;80.6;BR-282;440+870;-26.929316667;-51.874783333;48.5;8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;3150.544696;-784572.4451220217;6955288.654451149;328325.6055698826;1460.2878895
006530;Ponte sobre o Rio Bahia;South;SC;0.774;80.6;BR-282;458+190;-26.87055;-52.019933333;8.7;14.5;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3150.544696;-799893.0558229447;6960374.150452396;342467.3716553766;1460.2878895
006531;Viaduto km 503,43;South;SC;0.774;80.6;BR-282;503+430;-26.882866667;-52.403083333;39.95;12.15;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;4;;;;;4;4857.867587499999;-838405.3130861272;6954884.508142352;381353.59923636063;1510.409209999999
006532;Viaduto km 504,56 (LE);South;SC;0.774;80.6;BR-282;504+560;-26.885583333;-52.41425;40.4;11.95;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;4857.867587499999;-839499.4898001764;6954457.167844869;382503.9445940232;1510.409209999999
006533;Viaduto km 504,56 (LD);South;SC;0.774;80.6;BR-282;504+560;-26.885433333;-52.414266667;40.4;11.95;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;4857.867587499999;-839502.9936602784;6954473.871541193;382504.5927461369;1510.409209999999
006534;Ponte sobre o Rio Chapecó;South;SC;0.774;80.6;BR-282;561+270;-26.926466667;-52.85645;256.1;10.2;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2234.3915315;-883644.2112659593;6944949.906912596;417264.15343945916;379.7235385
006535;Ponte sobre o Rio Saudades;South;SC;0.774;80.6;BR-282;587+130;-26.829933333;-53.04555;43.3;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2753.4707265;-903980.5513975869;6953683.565911517;439117.69059640716;890.2314344999998
006536;Ponte sobre o Rio Araçá;South;SC;0.774;80.6;BR-282;593+990;-26.82765;-53.10855;43.1;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;2753.4707265;-910382.7124467392;6953219.579627479;444309.74874099885;890.2314344999998
006537;Ponte sobre o Rio Iracema;South;SC;0.774;80.6;BR-282;605+810;-26.780033333;-53.197966667;28.3;11.6;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;4;;4;;3348.368824;-920042.7654777339;6957560.492239106;454813.50125374616;1223.554349
006538;Ponte sobre o Rio Iracema;South;SC;0.774;80.6;BR-282;611+150;-26.755783333;-53.241433333;25.24;10.1;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;3348.368824;-924756.2644619222;6959793.504607952;459999.95460876613;1223.554349
006539;Ponte sobre o Rio das Antas;South;SC;0.774;80.6;BR-282;629+770;-26.8208;-53.3826;246.65;10.2;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;3;;2362.5912695;-938206.9815927886;6950813.816770639;467036.86333323683;842.0179700000002
006540;Ponte sobre o Rio Cambui;South;SC;0.774;80.6;BR-282;657+610;-26.68805;-53.54875;34.9;12.95;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;;-956784.0359935032;6963842.138435138;489628.9082327884;
006541;Ponte sobre o Arroio Liso;South;SC;0.774;80.6;BR-282;665+190;-26.658733333;-53.606666667;100;14.2;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;;-963045.7706993287;6966466.3451861525;496366.96214423975;
006542;Ponte sobre o Rio Indio;South;SC;0.774;80.6;BR-282;665+580;-26.65535;-53.607683333;84.9;13;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;;-963193.6128406595;6966836.34438096;496678.935786418;
006543;Ponte sobre o Rio das Flores;South;SC;0.774;80.6;BR-282;671+250;-26.62465;-53.64885;75.15;13;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;;-967777.4046636617;6969814.305112426;502136.48618562904;
006544;Ponte sobre o Rio Peperi-Guaçu;South;SC;0.774;80.6;BR-282;684+190;-26.61305;-53.733983333;72.8;9.4;DNIT;Federal Public;DNIT;;Slab;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;;-976574.5893325703;6970108.931289221;509933.1577151319;
006545;Ponte sobre o Canal Itoupava;South;SC;0.774;80.6;BR-285;18+600;-29.000283333;-49.634816667;22;8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;4;;;;;;1789.453676;-539003.5798926955;6744876.837994718;21922.359565656825;479.4100545000001
006546;Ponte sobre o Rio Sanga do Ermo;South;SC;0.774;80.6;BR-285;20+300;-28.9869;-49.642766667;28;8.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;4;;;;;;1789.453676;-539921.3444872058;6746302.063118106;23566.755840421836;479.4100545000001
006547;Ponte sobre o rio Itoupava;South;SC;0.774;80.6;BR-285;21+900;-28.972883333;-49.637516667;80;9.3;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;4;;;;;;1789.453676;-539547.8615768327;6747916.2679062495;24398.595195085112;479.4100545000001
006548;Ponte km 41,58;South;SC;0.774;80.6;BR-285;41+580;-28.808233333;-49.901666667;60;5;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;3;;;;3;;;-567239.6902126116;6763941.067468031;55559.3764884181;
006549;Ponte sobre o Rio Amola Faca;South;SC;0.774;80.6;BR-285;44+400;-28.84;-49.8002;44;9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;4;;;;;;;-556916.128389573;6761311.522153305;46230.53352346491;
006550;Ponte sobre o Rio Molha Coco;South;SC;0.774;80.6;BR-285;46+700;-28.8341;-49.82065;23;9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;4;;;;;;;-558990.9671286189;6761785.918759281;48068.449251489576;
006551;Ponte sobre o Rio da Rocinha;South;SC;0.774;80.6;BR-285;52+900;-28.81555;-49.875516667;70;12.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;;-564587.3642687534;6763361.4659191705;53228.27233451097;
006552;Ponte sobre o Rio da Rocinha;South;SC;0.774;80.6;BR-285;52+900;-28.81555;-49.875516667;70;12.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;;;;-564587.3642687534;6763361.4659191705;53228.27233451097;
006553;Ponte sobre o Rio da Rocinha;South;SC;0.774;80.6;BR-285;52+900;-28.81555;-49.875517;70;12.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;3;;;-564587.3970756952;6763361.462880694;53228.294185301354;
006554;Ponte sobre o Rio da Serra Velha;South;SC;0.774;80.6;BR-285;55+780;-28.808266667;-49.9014;88.2;12.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;;-567213.0690722486;6763939.777332047;55539.07646944565;
006555;Viaduto km 7,36;South;SC;0.774;80.6;BR-470;7+360;-26.841933333;-48.716016667;161.8;14.2;DNIT;Federal Public;DNIT;;Box Girder;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;11313.8096395;-468085.6220239091;6993764.243772058;13645.589366349577;2022.032845500001
006556;Ponte sobre o Rio Luís Alves;South;SC;0.774;80.6;BR-470;16+920;-26.848416667;-48.800883333;241;13.8;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;7363.351999499999;-476533.9706532458;6992379.361097664;22072.587732241165;1513.892388
006557;Ponte sobre o Rio Luis Alves;South;SC;0.774;80.6;BR-470;18+460;-26.858683333;-48.8121;199.7;13.3;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;7363.351999499999;-477568.4478769986;6991144.539767565;23459.405480482863;1513.892388
006558;Ponte sobre o Ribeirão Arraial;South;SC;0.774;80.6;BR-470;30+330;-26.894283333;-48.917166667;200.1;12.9;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;7363.351999499999;-487783.526012953;6986339.017258529;34691.97161047102;1513.892388
006559;Ponte sobre o Ribeirão Arraial (LD);South;SC;0.774;80.6;BR-470;30+330;-26.894133;-48.917267;165;9.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;7363.351999499999;-487794.9075722799;6986355.021248998;34697.36997676099;1513.892388
006560;Ponte sobre o Ribeirão Belchior (LE);South;SC;0.774;80.6;BR-470;44+820;-26.8675;-49.030183333;35.9;12.6;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;10459.7141935;-499347.7161047446;6988431.607052064;44898.00304853296;1855.845278
006561;Ponte sobre o Ribeirão Belchior (LD);South;SC;0.774;80.6;BR-470;44+810;-26.867433333;-49.030133333;37.7;11;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;10459.7141935;-499343.29981913837;6988439.459076647;44891.2227446142;1855.845278
006562;Viaduto km 47,43;South;SC;0.774;80.6;BR-470;47+430;-26.861916667;-49.051066667;11.7;13.3;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;10459.7141935;-501491.0794940421;6988888.149674928;46766.74962120062;1855.845278
006563;Viaduto km 49,37;South;SC;0.774;80.6;BR-470;49+370;-26.861216667;-49.069133333;83.5;12;DNIT;Federal Public;DNIT;;Beam;Prestressed Concrete;Not Informed;;;;;;;;;;;;;;4;4;;10459.7141935;-503308.5407987274;6988821.189034459;48502.65754068123;1855.845278
006564;Ponte sobre o Ribeirão Itoupava;South;SC;0.774;80.6;BR-470;50+910;-26.862;-49.083266667;60;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;2;;;10459.7141935;-504718.42124995694;6988619.848383462;49899.05461516686;1855.845278
006565;Viaduto km 50,65 (LE);South;SC;0.774;80.6;BR-470;50+650;-26.861167;-49.080883;20.1;13.7;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;10459.7141935;-504486.9300231623;6988732.1627983;49643.36809757159;1855.845278
006566;Viaduto km 50,65 (LD);South;SC;0.774;80.6;BR-470;50+650;-26.86105;-49.080917;20.1;11.4;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;10459.7141935;-504491.3893655685;6988744.967237799;49643.30597754573;1855.845278
006567;Viaduto sobre a BR-470;South;SC;0.774;80.6;BR-470;50+810;-26.8616;-49.082367;50.3;11.5;DNIT;Federal Public;DNIT;;Box Girder;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;10459.7141935;-504631.818742492;6988671.808357141;49800.08754736858;1855.845278
006568;Ponte sobre o Rio Itoupava do Norte (LE);South;SC;0.774;80.6;BR-470;50+920;-26.86215;-49.083267;64;11.5;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;10459.7141935;-504717.1072235878;6988603.078600813;49903.403607716704;1855.845278
006569;Viaduto km 50,65 (LD - Marginal);South;SC;0.774;80.6;BR-470;50+650;-26.860933;-49.08095;20.5;7.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;;4;;10459.7141935;-504495.7484566836;6988757.779732718;49643.14665128481;1855.845278
006570;Viaduto km 51,14;South;SC;0.774;80.6;BR-470;51+140;-26.862366667;-49.0853;57.5;15.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;11444.6342525;-504918.97723024176;6988562.478810252;50107.26541349389;2200.495274
006571;Ponte sobre o Ribeirão Salto do Norte;South;SC;0.774;80.6;BR-470;53+620;-26.870633333;-49.106683333;44.6;13;DNIT;Federal Public;DNIT;;Box Girder;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;11444.6342525;-506988.3386516073;6987465.886103304;52423.7653527262;2200.495274
006572;Ponte sobre o Rio do Testo;South;SC;0.774;80.6;BR-470;57+850;-26.88335;-49.144116667;86;13.8;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;2;2;;9206.1958865;-510626.1666807821;6985741.301811677;56428.351530091226;1749.810335499999
006573;Ponte sobre o Ribeirão da Mulde;South;SC;0.774;80.6;BR-470;66+780;-26.870933333;-49.22905;32.2;8.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;9206.1958865;-519254.2793186287;6986437.683604468;64331.33445634842;1749.810335499999
006574;Ponte sobre o Ribeirão Estradinha;South;SC;0.774;80.6;BR-470;72+170;-26.903066667;-49.2698;20.4;8.45;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;6208.5308135;-523046.0876987295;6982510.593392692;69215.00670011819;1569.690006
006575;Ponte sobre o Ribeirão Damiana;South;SC;0.774;80.6;BR-470;80+210;-26.948216667;-49.31875;26.5;8.4;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;6208.5308135;-527537.2291644807;6977058.246404879;75266.28273027089;1569.690006
006576;Ponte sobre Ribeirão São Pedro;South;SC;0.774;80.6;BR-470;86+860;-26.94795;-49.365216667;70;10;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;6203.306248999999;-532196.6677782404;6976702.880165493;79777.85331802293;1641.369103499999
006577;Ponte sobre o Ribeirão São Paulo;South;SC;0.774;80.6;BR-470;88+260;-26.957033333;-49.37445;54.4;8.9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;6203.306248999999;-533037.7918621138;6975610.269705942;80934.9811791279;1641.369103499999
006578;Ponte sobre o Rio Itajaí-Açú;South;SC;0.774;80.6;BR-470;88+780;-26.9608;-49.374216667;145.5;10.35;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;6203.306248999999;-532979.4406215539;6975190.957717298;81019.68520336604;1641.369103499999
006579;Ponte sobre o Ribeirão da Cabra;South;SC;0.774;80.6;BR-470;91+860;-26.9852;-49.372916667;26.3;8.3;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;6203.306248999999;-532622.5711260785;6972472.966955796;81588.88253447734;1641.369103499999
006580;Ponte sobre o Ribeirão do Bode;South;SC;0.774;80.6;BR-470;94+650;-27.0106;-49.3727;32;8.2;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;6203.306248999999;-532364.7929621977;6969634.153620055;82291.76800997606;1641.369103499999
